,img,label,text,caption,gen
159,img/04651.png,0,what every muslim looks like to me,people standing next to each other,glasses and camera and scarf and hand and woman and woman and hand and woman and scarf and pants and hand
160,img/04658.png,0,"so, you think by being a a muslim sympathizer, this will somehow keep us from killing you ? you are a special kind of stupid",a rock with bale in rock major enclosure with a during the day,rock and rock and head and head and leg and head and rock and water and leg and head and ground
161,img/04682.png,0,why can't we spend money on education instead of drugs,a woman is playing with frisbee as others watch,hair and hair and girl and shirt and pants and girl and mouth and dress and wall and shirt and girl
162,img/04689.png,0,illegal immigration the cowboy way we'll know them if they try to come back in!,a man who is looking to take elegant and holding a silver hole wearing a a black hanging with a black and red interior holding up something or a picture,horse and horse and horse and hat and horse and sky and horse and sky and hat and hat and shirt
163,img/04712.png,0,"just figured out trump conned you? not too fucking bright, are you?",a close up of a man smiling while holding his racket,hair and ear and tie and man and tie and shirt and man and tie and face and nose and shirt
164,img/04732.png,0,trump supporters be like make america great again,a man with a large glass,button and nose and button and face and eye and mouth and forehead and eyebrow and eye and eyes and eye
165,img/04765.png,1,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair",a man on a tall motorcycle market an spot at the water,helmet and helmet and helmet and sky and wall and helmet and wall and man and door and sky and shadow
166,img/04783.png,0,"where you can get with that bull shit what is ""fuck outta here correct",a photo of a table with a clock,suit and suit and man and tie and man and shirt and tie and shirt and tie and hair and man
167,img/04786.png,1,"being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-mutilation and/or suicide. that's not healthy",a close up of someone standing on the edge of a fish,bird and beak and bird and sky and bird and bird and beak and sky and flower and beak and leg
168,img/04791.png,1,if you're a gentleman then nothing may disturb you but if you're a hungry sex maniac then there's no dress which can provide security for any women,four smiling trailer castle,hat and dress and shirt and man and hat and head and woman and hand and hand and ear and hair
169,img/04798.png,0,are you bored? join spastics with special admin powers now,two dogs with a dog look bending on them,dog and dog and collar and tail and paw and collar and nose and collar and ear and paw and nose
170,img/04823.png,0,definitely a new cultural era!,a bunch of people playing a males gentle and a sign,flag and goggles and glove and sign and shirt and man and man and glove and bracelet and sunglasses and man
171,img/04827.png,1,me: puts bag of popcorn into the microwave every one else at the senior center:,a man wearing a steering green hat and hat,man and nose and window and beard and hand and window and hand and eyes and head and hat and ear
172,img/04863.png,0,a little hood. a little hippie.,a man next to each other in a from his feet,glasses and hand and wall and glasses and face and woman and wall and hand and hair and face and sink
173,img/04873.png,1,manual tranny automatic tranny rebuilt tranny,a person is looking at a wall,burner and woman and woman and hair and burner and shirt and burner and nose and train and face and light
174,img/04876.png,0,goin,a center sitting on display of tv remote on a wooden wires,handle and scissors and hook and sky and fin and handle and sky and handle and hook and line and reflection
175,img/04891.png,0,cannibalism,a man on a chair strike and a fish fallen and taking a turn,head and eye and bird and eye and eye and beak and mouth and neck and eye and beak and head
176,img/04915.png,0,they want this not beause they love you they need to mix breed to preserve their species,a cow is grazing in the grass,elephant and elephant and elephant and elephant and sky and leg and elephant and elephant and head and head and ear
177,img/04918.png,0,why do asians have eyes like this? isn't it hard to see?,a picture of smiling and reading a colorful stuffed teddy bear,hair and hair and hat and arm and shirt and hair and arm and hand and hat and hair and girl
178,img/04923.png,0,beergasm that moment when you take your first sip of beer after a long day,a coffee a chocolate cart and a coffee table,ear and ear and table and table and ear and table and bottom and ear and table and table and wall
179,img/04926.png,0,"knowing white people, that's probably the babies father",a woman sits posing for the help looking man holding a teddy bear on a attempts waiting,beard and hand and hair and man and hair and woman and hand and man and hair and hair and hands
180,img/04928.png,1,dishwasher for sale missing parts,a woman holding a white shirt and eye glasses,hair and dress and hair and woman and wall and feet and arm and hand and woman and rug and carpet
181,img/04938.png,0,hen your unvaccinated chi rvives 18 years but cides to kill himself you were the chosen one,a man seated in a crowd in short and is holding a frisbee in a tomatoe,hair and hair and mouth and nose and beard and eye and man and eye and hair and ear and hair
